clean_comment;v1;v2;v3;v4;v5;v6;label
really write the modification;-4.9942700002699;0.5077228360577186;-1.6807171238090803;0.40103148236260266;0.5372352974460357;-0.13447635756172185;TASK
commit the changes;-3.630125212592898;-0.0852416350986671;-2.3168779223935894;0.5879510866136435;0.7914354008399809;-0.27358603986648783;-
make sure everyone gets released after we finish;-1.6463997927561842;-5.051358880243068;9.544766557654873;-0.942089317779128;2.77491381991033;-2.143911482762289;TASK
write the contact list ourselves before we go out;2.927496853895959;-3.211968224968342;-0.8663351942011682;-0.3377508987587841;0.7507241806195386;0.2403046520818619;CODE
if node does not exist create it;3.735433506063342;-3.4353228094210726;0.2848828085187217;-0.4100506752429049;-0.880673298949128;0.8623054864597985;TASK
create the rootgroup;-1.3414822532222779;3.1311591713877043;-1.5335082937238764;2.3001994183142065;1.5941687211499278;0.2716865939119129;IRRE
we don t want to receive meta contact events triggered by ourselves;1.6510693677590575;-4.2584513528451575;1.3152065894715477;-0.799635218670656;-0.4795526292694561;0.5100070289779263;CODE
so we stop listening it is possible but very unlikely that other;1.0017258518684127;-4.379406498739741;1.9464307178067575;-0.914473635831598;-0.24310475319332928;0.17684618863858126;META
events not triggered by us are received while we re off the channel;2.2637609597873185;-2.996803337879449;1.1118911663097741;-0.6206138733157551;-0.5632866302914107;0.0018062606133813406;CODE
but that would be a very bizzare case i guess we got to live;-1.114169189705114;-4.24002121449268;2.263342050629654;-0.7127954468542571;-0.154658048725659;0.13895315646525333;META
with the risk;1.075206095716835;-0.330169552943525;-3.2922860891616326;0.49363947421476756;1.347820645572648;0.08018236526560217;-
if there is no root there is definitely something wrong;2.2797584906225157;-6.965385107271859;-0.2917402089955303;-0.4075570400849299;-0.8689340311179411;0.31863179779285106;IRRE
really broken file will create it again;1.3977718565943327;0.5279800737057155;0.8600620094667059;-0.10692825687459913;0.29880940936778067;0.46990627657407846;IRRE
write the contact list so that it is there for the parser;5.762341873330337;-6.455953321806085;-1.14053983452821;-0.4479339749105408;1.060194165270023;0.03608207265534791;CODE
if there is root lets parse it;3.428194958325616;-6.773606546206199;0.011753991013512773;-0.6677495217808697;-0.8717107567769592;0.5769913584298522;IRRE
parse the group node and extract all its child groups and;1.2995196000269247;-1.0255649322561997;-0.5566126051748073;-0.37579012807950213;1.4385736951579116;-0.06649263741910816;IRRE
contacts;4.796344874479076;-3.2143055578583963;0.856459365589138;-0.7868023787823631;1.7316775536671714;-0.1563677213987988;-
now save the contact list in case it has changed;6.44092184173369;-5.576330386242785;-1.9094646058294509;-0.8532459929804247;1.335414203430724;0.3146648389021735;CODE
catch everything because we must not disturb the thread;0.13874758068310075;-3.238928679782707;0.749963320874248;-0.30115477006791774;-0.7975295146998664;0.2318548568517868;CODE
initializing the meta cl for a new provider with null point;0.7433477969350903;1.0211606164721807;-0.9534012447527227;0.576736101352769;0.6506963174484816;0.14088817661652878;CODE
exceptions or others of the sort;-1.8074238309526887;-0.11109724082133056;-2.298750668952884;0.3497036789756595;0.8891296232295336;0.009087165964091157;CODE
now that we re done updating the contact list we can start;5.265751878200399;-6.355903501529315;1.8022837874206672;-0.5958671045540608;0.5764147654644796;0.15920579656916692;CODE
listening;-12.921696771143491;3.3909068033472582;0.23523701080527293;-0.032171314678323994;-0.17982000594773462;0.30471730746666165;-
again;-3.566139513908178;0.3197318234474389;1.8152144985082999;-0.46734968855680803;0.10252128216565677;0.03760756023614218;-
first resolve the group itself unless this is the meta contact list;1.6949426229774358;-3.850460973391848;-2.5615468919673;0.09207334571565265;1.5193866771871483;0.26092060614086804;CODE
root which is already resolved;1.3922141790323441;-3.5288151452495935;-1.1092445085554619;-0.4299634703471431;-0.40378042698565064;-0.0013334498970843797;CODE
in this map we store all proto groups that we find in this meta group;5.81253226567627;-6.795623856597142;1.1845109262496034;-1.1297293425059107;0.966712179421791;0.1973454821811694;CODE
unless this is the mcl root in order to pass them as parent;1.013330463221815;-3.2365909567631563;-0.9121499112123681;-0.2517587641019267;0.2047337972346016;0.2762571742410953;CODE
references to any subgroups;-3.0697720813349516;-2.038575783825537;1.2413861676685183;0.1724729431328331;-0.42101927117225896;0.37876852723540916;CODE
create the meta group;4.523742243917466;-0.20647269612992442;-2.4455459181093047;1.1404661212985616;2.5010358332365694;0.703165433787183;IRRE
extract and load one by one all proto groups in this meta group;3.7969094295099493;-3.129182350709758;-1.1556101536409848;-1.058038364560876;1.1248651114383224;0.43407878254920373;CODE
try to find the parent proto group for the one we re;5.244697982473062;-5.20647260801895;-0.39702828813412105;0.11715233239251115;0.15886257243984292;0.3868628517798839;CODE
currently;-2.021924845483559;1.9917081173371542;0.17969774668493435;-0.7681000693018732;0.05115518538324237;0.007616124218344485;-
parsing;-7.879531258460438;3.097646943841302;0.5245783884448246;-0.11351847967371502;-0.5259871050959126;-0.01750961883227776;-
create the meta group if it is not already created;6.497688517113559;-6.278056701523757;-1.3162376603000705;-0.41547467606861943;0.05633440925852552;0.9163312474126508;IRRE
only create metacontact group if we have a matching;3.567683818771542;-4.862020262917419;1.924269220371435;-0.4469106305813635;-0.6171293735055711;0.9628144565893043;IRRE
proto group skips creating empty groups or for non;-1.0249444252768098;2.500283754153247;-0.32820102177507227;0.6724290410781324;0.6569558711938996;0.08179119965145502;CODE
existing providers;-3.068859146401219;2.3968955587968033;0.8972242219895653;-0.44414306191794817;0.4754892375272148;-0.09260582341439279;-
create the proto group;2.413483334807833;0.6040182683690779;-2.0306766238693976;1.3077798813280512;2.000790150904186;0.46023395014566476;IRRE
if this is not the meta contact list root and if it doesn t;7.619457713787176;-7.673603018548495;-1.9193208997260967;-0.7144410425658944;0.13837576118426778;0.5957642510564042;CODE
contain proto groups of the account we re currently loading then;1.1828421199895376;-2.5534149805539945;-0.0618830727564094;0.017560211664127058;0.094255069908879;-0.005971368718388547;CODE
we don t need to recurese it since it cound contain any child;0.5795059947702935;-5.070863914969847;2.3696653952255717;-0.7086576573547109;-1.3823552876314502;0.6694973502327668;TASK
contacts of the same account;6.422152863504488;-2.8884593906929656;-2.644718128736102;-0.033738707340760184;1.8838060329805093;-0.09703501467175427;-
we have parsed groups now go over the children;0.43707427803769555;-3.5137596652589993;1.7020935876073935;-0.5289639730766685;-0.1974483495421093;0.19763881608442913;IRRE
go over every meta contact extract its details and its encapsulated;-2.117223512393812;0.46915140111954623;-0.4147265689817074;-0.7194524805537456;1.1775041774674901;0.13627132889694546;-
proto contacts;-3.730430232897837;-0.6463964894478609;0.3496130413650902;-0.5412398550394297;1.0164346134769957;-0.14537588357085024;-
extract a map of all encapsulated proto contacts;-2.018775229270001;-0.17229048177682077;-0.45642146189350996;-0.21288544725509348;1.2143244317294004;-0.13369138209295575;-
if the size of the map is 0 then the meta contact does not;6.904128141623598;-6.071140504230616;-3.039057521568401;0.2800757979903888;0.474931056471266;0.2578532566141149;CODE
contain any contacts matching the currently parsed account;-1.4263165045218984;-0.5790158917951977;-0.6536262685404945;-0.23021615276400173;0.6443582015199276;-0.08083838110702006;IRRE
extract contact details;-5.148576644039711;-0.2732013220812672;-1.420094623080776;-0.4423101511275931;1.1654328070702094;0.46881152864637693;-
catch any exception from loading contacts;0.8725238954989892;0.02384529914961512;-0.19789949157717668;-0.1086191772723456;0.627143720930866;0.08498051420649949;CODE
that will prevent loading the contact;2.7112757991649374;-4.503240414593955;0.06259666863097718;-0.26434831801593855;1.8914809460964639;-0.19380292084552012;CODE
pass the parsed proto contacts to the mcl service;-1.000017696251262;-2.2508085377445104;-1.0709930159017007;0.5056427716188099;0.5754260271534595;-0.08273094245128135;IRRE
if we fail parsing a meta contact we should remove it so;5.480268552098211;-7.585962775169702;1.7131922407184084;-0.964807241920417;-0.3628640473658548;0.7818891515947703;-
that;13.849127880222568;-12.78573758801339;9.883018096654899;-2.2216102377422717;4.916241076744868;-2.63503010783606;-
it stops causing trouble and let other meta contacts load;-2.6578752068428155;-1.1409206048412626;0.058951786772953964;-0.801614837703357;0.5610812610249596;0.26481752112480367;CODE
remove the node so that it doesn t cause us problems again;3.5548906455407754;-2.612899462132387;0.8145020539273751;-0.3336249103507746;0.5785867653634907;-0.16734037470889762;CODE
hmm failed to remove the faulty node we must be;0.7992748892035668;-3.395705160384661;0.7373102550231698;0.07512803010369723;-0.07097675554989859;0.3284067318247875;TASK
in some kind of serious troble but i don t see;-0.8092085242806982;-1.6960924620317361;0.10583724981903557;-0.9790579228944495;0.24607684859238244;0.1767508789857384;CODE
what we can do about it;4.803607300094734;-8.481977690028598;3.691027377719881;-1.1856739412515929;-2.6302372496170507;0.8074396223986636;CODE
now last thing that s left to do go over all subgroups if any;2.467547310961016;-3.8260851907641293;1.6950326328134746;-0.5004198834176509;-0.40327960407491303;0.14658427580688138;TASK
recurse for every sub meta group;-4.029349323242091;0.7180175656950233;-1.0916678756577953;-0.8399865896572843;1.088129192902633;0.22235938086207105;CODE
catch everything and bravely continue with remaining groups;-3.7492801749926534;1.9791277186483036;0.06941056976431598;-0.5773849836690655;0.5876458256584234;0.0747422628357654;CODE
and contacts;8.461324480976923;-4.405944360868701;0.40263442459513166;-1.4700843243360668;2.299550048004017;0.005337798496645622;-
remove the node so that it doesn t cause us problems again;3.5548906455407754;-2.612899462132387;0.8145020539273751;-0.3336249103507746;0.5785867653634907;-0.16734037470889762;CODE
hmm failed to remove the faulty node we must be;0.7992748892035668;-3.395705160384661;0.7373102550231698;0.07512803010369723;-0.07097675554989859;0.3284067318247875;TASK
in some kind of serious troble but i don t see;-0.8092085242806982;-1.6960924620317361;0.10583724981903557;-0.9790579228944495;0.24607684859238244;0.1767508789857384;CODE
what we can do about it;4.803607300094734;-8.481977690028598;3.691027377719881;-1.1856739412515929;-2.6302372496170507;0.8074396223986636;CODE
for some reason every now and then we would get a null nodename;4.336370568949453;-1.93928404999953;1.2103610251237134;0.5983224049336163;-0.1742829066274078;-0.25666668484944655;CODE
go figure;-11.566504904665134;2.267376299855413;0.3607905383781179;-0.31173656922302284;0.02382955807414563;0.13739153863657913;-
this is a duplicate mark for removal and continue;0.6662615567394526;-1.59508562987593;-0.8140601622344046;-0.8554629148847301;0.39486711212653536;0.051886073379666976;CODE
remove all duplicates;-0.17563979622013992;-0.7121207045509494;0.37222825319996167;0.06791261080474098;1.4898065474461517;-0.19838352535700804;-
set attributes;4.128911939572702;-0.2990845776853935;-1.1959005766381887;7.366712917621667;-3.277452921931311;-3.7167032038613566;IRRE
append persistent data child node;-9.846843684527258;3.2221771280755993;0.23549936340887587;0.4973446952122399;-0.16420758454376178;-0.3046205513889347;CODE
set attributes;4.128911939572702;-0.2990845776853935;-1.1959005766381887;7.366712917621667;-3.277452921931311;-3.7167032038613566;IRRE
append persistent data child node;-9.846843684527258;3.2221771280755993;0.23549936340887587;0.4973446952122399;-0.16420758454376178;-0.3046205513889347;CODE
create the display name node;2.9502214971385983;2.38633425950115;-2.2559550854778574;0.780825728145536;1.3578826466029899;-0.05111146417799786;IRRE
create and fill the proto groups node;-1.2069643926073266;1.511387881707197;-0.7223401408669865;0.5485793970992858;1.3357627658962348;0.09687322831340343;IRRE
ignore if the proto group is not persistent;3.044043070668086;-6.145097745767589;-1.6849252894682525;0.14878936870743825;-0.6090485566402619;0.3060172624456297;-
create and fill the sub groups node;-1.1895113479325747;1.8087253631157907;-0.6676017770301336;0.5397710427893943;1.3159679204970458;0.10065765902829117;IRRE
create and fill child contacts node;-1.7725007425236097;2.304228798316785;0.5918897788996309;0.16778310969557614;1.3235468232860261;0.19600770016416696;IRRE
if the parent group is not persistent do not do anything;4.056156139301011;-8.624397694200782;-0.0497255424754343;-0.060619509019306676;-2.8534057050634334;0.7889232701562156;CODE
cause its missing in xml;-0.9828502580733564;-0.12312104251156533;-0.4287473951927274;-0.7200072277340925;0.6364842030838266;0.09079666920802941;-
not sure what to do in case of null we ll be logging an internal;6.154373424377869;-8.339626673310987;3.638419260706938;-0.45546109341547514;-0.3212648233723295;-0.28550753196311895;CODE
err for now and that s all;6.296909335469211;-3.5281174015520778;1.9706942481031444;-1.3409821026067854;2.1005971942297657;-0.6655327963488241;CODE
if the group was created as an encapsulator of a non persistent proto;2.1281109399917426;-2.4566356687119666;-1.5910182421109724;-0.12183414780862938;0.5107007150353582;0.3838280860290843;IRRE
group then we ll ignore it;5.231370851369204;-7.193932009638051;1.801425444122156;-0.6704517808876395;-0.5914816824360162;0.5859767128340699;-
not sure what to do in case of null we ll be logging an internal;6.154373424377869;-8.339626673310987;3.638419260706938;-0.45546109341547514;-0.3212648233723295;-0.28550753196311895;CODE
err for now and that s all;6.296909335469211;-3.5281174015520778;1.9706942481031444;-1.3409821026067854;2.1005971942297657;-0.6655327963488241;CODE
not sure what to do in case of null we ll be loggin an internal err;3.9136996736579506;-7.5125942611118415;3.496698155154818;-0.4083892451446989;-0.3000649220208355;-0.2704069270074448;CODE
for now and that s all;11.271308249038688;-4.955200413722374;2.2112936142623467;-1.6214478792840967;2.5680527571671474;-0.8323584174034031;CODE
remove the meta contact node;3.0612644751767366;-3.260537745939141;-2.9902818844195016;0.11652064969659674;2.242118714340166;0.3929428638962875;-
in case of null this is a case of moving from non persistent group;5.496565712972396;-4.612671464190709;-1.9432926732189706;-0.07285714759088273;0.6728132793665252;0.2134163334690212;CODE
to a persistent one;2.15944681959377;-4.824855568941263;0.5935186801011292;0.9863250064389594;-1.0163279016156759;0.5342925253446901;-
create new node;4.258768243869357;11.930096723403818;1.3195302550879144;2.269423107205496;1.6356072043576724;1.40278745562999;IRRE
find the first protogroup originating from the same account as;1.6713067534916837;-1.7707727918515552;-1.8922459296086866;0.42656602749850153;1.1734243247785365;0.026442796657742636;CODE
the one that the current contact belongs to;4.961574390175419;-5.871583939885662;-1.0398721736442411;0.34214252470762296;1.3562097582546977;0.011593668438280897;-
not sure what to do in case of null we ll be loggin an internal err;3.9136996736579506;-7.5125942611118415;3.496698155154818;-0.4083892451446989;-0.3000649220208355;-0.2704069270074448;CODE
for now and that s all;11.271308249038688;-4.955200413722374;2.2112936142623467;-1.6214478792840967;2.5680527571671474;-0.8323584174034031;CODE
remove the meta contact node;3.0612644751767366;-3.260537745939141;-2.9902818844195016;0.11652064969659674;2.242118714340166;0.3929428638962875;-
not sure what to do in case of null we ll be loggin an internal err;3.9136996736579506;-7.5125942611118415;3.496698155154818;-0.4083892451446989;-0.3000649220208355;-0.2704069270074448;CODE
for now and that s all;11.271308249038688;-4.955200413722374;2.2112936142623467;-1.6214478792840967;2.5680527571671474;-0.8323584174034031;CODE
not sure what to do in case of null we ll be logging an internal err;4.608782031862749;-7.592943579934362;3.4589992071801;-0.42316056429862753;-0.3159782100493279;-0.25712596492537143;CODE
for now and that s all;11.271308249038688;-4.955200413722374;2.2112936142623467;-1.6214478792840967;2.5680527571671474;-0.8323584174034031;CODE
i don t think we could do anything else in addition to updating the;0.8490955332096846;-5.179023602060074;1.3300286522113673;-0.32543736512683225;-1.462130565130458;0.4801591519474048;CODE
persistent data;-9.590884856616748;2.7837959167044737;-0.08368942237661499;1.3540783861649215;-0.7857993887385026;-0.7166065158414086;-
not sure what to do in case of null we ll be logging an internal err;4.608782031862749;-7.592943579934362;3.4589992071801;-0.42316056429862753;-0.3159782100493279;-0.25712596492537143;CODE
for now and that s all;11.271308249038688;-4.955200413722374;2.2112936142623467;-1.6214478792840967;2.5680527571671474;-0.8323584174034031;CODE
indicates add;-3.561407835027705;1.1369119162641215;0.3172771254307384;-0.5124636504861265;0.7955457545422184;0.19310993018957875;TASK
indicates remove;-3.469113332024064;0.3679459974338103;-0.019623524954349724;0.08758689870207012;1.3562734202352877;0.06123934598240304;-
indicates removing multiple values at one time;-2.423649531862452;0.8112623918222217;0.05214780975066141;-0.7009517706635987;0.10385700292595929;0.2454254658708238;IRRE
removing one value only;2.2034710823668027;-2.0743238474971943;-0.9897948271418817;-1.028803076051888;-0.22531124348159617;0.5640424194134478;IRRE
indicates change;-5.367669198853477;1.0482691832968567;0.9704855596072494;-0.50787121717911;0.42903068330171423;-0.5772788734978331;-
not sure what to do in case of null we ll be logging an internal err;4.608782031862749;-7.592943579934362;3.4589992071801;-0.42316056429862753;-0.3159782100493279;-0.25712596492537143;CODE
for now and that s all;11.271308249038688;-4.955200413722374;2.2112936142623467;-1.6214478792840967;2.5680527571671474;-0.8323584174034031;CODE
ignore not interested in such kind of events;0.4303957787470896;-2.8701025176991863;-0.3693783179815002;-0.6969275570534283;-0.10042828497234643;0.193881912171159;CODE
not sure what to do in case of null we ll be logging an internal err;4.608782031862749;-7.592943579934362;3.4589992071801;-0.42316056429862753;-0.3159782100493279;-0.25712596492537143;CODE
for now and that s all;11.271308249038688;-4.955200413722374;2.2112936142623467;-1.6214478792840967;2.5680527571671474;-0.8323584174034031;CODE
the fact that a contact group was added or removed to a;4.528536462843874;-4.636369196906168;-0.5531021938332736;-0.3544429721863372;1.3997233282648145;0.24710035970210475;OUTD
meta group may imply substantial changes in the child contacts;-2.3498732189801204;-1.2246697097779948;-1.1574582009767977;-0.3649711014040432;1.1375435441377546;0.20112828412584532;CODE
and the layout of any possible subgroups so;0.9713974712031842;-2.314153069336551;-0.7179555418096769;-0.2909946541713382;0.9097812317299689;0.19201795270875882;-
to make things simple we ll remove the existing meta contact;2.04098828670028;-5.3184604044832176;2.4130929181186715;-0.40852331073230713;1.2803070208558622;-0.0065423435445618894;-
group node and re create it according to its current state;3.8346896404298496;-1.1223628850753684;0.5157958952960738;-0.03388748594359935;0.5102796025013164;0.3702645440481409;IRRE
not sure what to do in case of null we ll be logging an internal err;4.608782031862749;-7.592943579934362;3.4589992071801;-0.42316056429862753;-0.3159782100493279;-0.25712596492537143;CODE
for now and that s all;11.271308249038688;-4.955200413722374;2.2112936142623467;-1.6214478792840967;2.5680527571671474;-0.8323584174034031;CODE
not sure what to do in case of null we ll be logging an internal err;4.608782031862749;-7.592943579934362;3.4589992071801;-0.42316056429862753;-0.3159782100493279;-0.25712596492537143;CODE
for now and that s all;11.271308249038688;-4.955200413722374;2.2112936142623467;-1.6214478792840967;2.5680527571671474;-0.8323584174034031;CODE
update parent attr and append the contact to its new parent node;0.9759276535475921;0.40898702280246874;-0.4305469083224811;0.3359470848873252;0.9449471142012462;0.43567943887371624;CODE
todo store metacontact avatar;-6.438307145367561;3.226646482436387;0.13359877813589655;-0.0203350773603938;-0.07691579870233073;-0.06372172168545845;TASK
if we got here then metacontact is not in this list;6.1624057783689965;-8.89210060088944;0.04312894144874153;-0.07698430776958697;-1.3847691819553742;0.37887767612651535;CODE
if we got here then metacontactgroup is not in this list;8.383304313606544;-10.143557663309274;0.006935794951209974;-0.09079872040127224;-1.5125830251345134;0.4219205622439741;CODE
first go through the contacts that are direct children of this method;3.6531833567436625;-3.1916915710264004;0.5524936944386728;-0.6562259647184631;1.668892609036926;-0.26017890661378174;CODE
if we didn t find it here let s try in the subgroups;5.226898177075214;-7.265248531304541;0.8106608460846569;0.11916463893600912;-0.9452848118260676;0.23841182314898823;CODE
if we didn t find it here let s try in the subgroups;5.226898177075214;-7.265248531304541;0.8106608460846569;0.11916463893600912;-0.9452848118260676;0.23841182314898823;CODE
first go through the contacts that are direct children of this method;3.6531833567436625;-3.1916915710264004;0.5524936944386728;-0.6562259647184631;1.668892609036926;-0.26017890661378174;CODE
if we didn t find it here let s try in the subgroups;5.226898177075214;-7.265248531304541;0.8106608460846569;0.11916463893600912;-0.9452848118260676;0.23841182314898823;CODE
first go through the contacts that are direct children of this method;3.6531833567436625;-3.1916915710264004;0.5524936944386728;-0.6562259647184631;1.668892609036926;-0.26017890661378174;CODE
if we didn t find it here let s try in the subgroups;5.226898177075214;-7.265248531304541;0.8106608460846569;0.11916463893600912;-0.9452848118260676;0.23841182314898823;CODE
first check here in this meta group;6.551598489878173;-6.912788957953975;-0.6956708840835085;-0.09668036394009168;0.6945169122942685;0.35188983179861816;CODE
if we didn t find it here let s try in the subgroups;5.226898177075214;-7.265248531304541;0.8106608460846569;0.11916463893600912;-0.9452848118260676;0.23841182314898823;CODE
et this group as a callback in the meta contact;2.177875297472141;-4.046240145083221;-2.420914105287629;-0.8827131689132234;1.5238293049997014;0.6480747064571762;CODE
no need to synch it s not a disaster if s o else reads the old copy;0.26836352931714463;-4.646851096532732;0.41960908479248976;0.003013530196711965;-1.1445217738573272;0.5538915835584172;TASK
no need to synch it s not a disaster if s o else reads the old copy;0.26836352931714463;-4.646851096532732;0.41960908479248976;0.003013530196711965;-1.1445217738573272;0.5538915835584172;TASK
this is new and empty group we can store it as user want this;7.823018474639927;-3.298572938584685;0.7788490737733385;-0.2822947221108949;0.28119042475246603;0.7626707122383697;CODE
create the uid;0.3815262088244971;3.020559636735156;-1.7532680442060669;2.150570466248201;1.6345734147375495;0.26097291395188343;IRRE
first try to ask the capabilities operation set if such is;2.8917045386384004;-4.197963241999419;-1.1495228001614934;3.4768810254835225;-1.6634725002025266;-1.2033480783463388;IRRE
available;0.5860975545697333;1.436454117400751;0.12431074028259592;0.2870875441787331;0.04859421929989042;-0.35138290764715596;-
if the current default contact supports the requested operationset;-0.18715301932195447;-2.7114911412061544;-2.6539887911560975;0.39899949957604125;0.447366353978621;0.13709952065158323;CODE
