clean_comment;v1;v2;v3;v4;v5;v6;label
streamline project uploads and a reference implementation for;1.369319191935107;-3.918546416567004;-4.868369918540269;-1.1950468003496466;0.18531250963494103;-0.5860186299536013;CODE
uploading files to google code projects;0.710857223072147;-2.3409357287875774;-5.022202400207009;3.483003169766015;-0.15830917804233094;0.11399656666882273;CODE
to upload a file to google code you need to provide a path to the;-2.2452160668194727;0.9826831759718435;-4.354350850079512;6.861269388863856;1.2932897711223785;-0.04025039164040047;CODE
file on your local machine a small summary of what the file is a;-0.047645924595110266;-2.8496117630453592;-1.8176634991034852;0.6569391145968178;-0.7200992715677296;-0.7600404100626914;-
project name and a valid account that is a member or owner of that;-1.5201369662837954;0.5277461050251935;-0.09642385738068414;-0.21808012692292686;-1.8177901533851586;-0.5996985804491937;-
project you can optionally provide a list of labels that apply to;-3.6670493622643687;0.9524554320578441;0.10813852031125763;2.4313968057676343;0.38471672162395887;-0.2864046664021232;-
the file the file will be uploaded under the same name that it has;-5.335237545647112;1.2045829016608744;4.059624911423728;4.157486516867759;0.7012466453417467;0.3325714531202175;CODE
in your local filesystem that is the basename or last path;-0.2321872522520625;-0.09528741509278871;-1.76767119391189;0.17109554539505584;-0.6187863137895027;-0.20597704509619463;CODE
component run the script with help to get the exact syntax;-1.0026206487919724;-2.7200530552791538;-3.0266745885392;2.7900584093718566;0.004805347006669651;0.8403428167287865;CODE
and available options;0.1330743597295594;-2.520166745203776;-0.8399713319472413;-0.4891787215864621;-0.6776380937069194;0.365659452862348;-
note that the upload script requests that you enter your;-1.99732931658719;-0.9943596880374546;-1.3259243359376736;3.101087888123772;0.7081366459773195;-0.10332053244182118;CODE
googlecode com password this is not your gmail account password;3.8847591113632682;2.015912251156435;-4.301020008533463;0.12977834394078147;0.7265085094716307;-1.7104826851550088;CODE
this is the password you use on googlecode com for committing to;3.1014710193971364;0.437047990461208;-0.9266767825986162;1.6180617195230533;1.0403589144912202;-2.0250705355780116;CODE
subversion and uploading files you can find your password by going;-1.4960482785179867;-1.761145220695806;-3.020887370105468;2.7311829189126895;0.7311015164156591;-0.10548692771092025;META
to http code google com hosting settings when logged in with your;6.522494044047257;-0.9033907770854006;-2.8973856546727657;3.6479951965091058;-0.4101112323399103;0.33458922522838985;IRRE
gmail account if you have already committed to your project s;-2.882597603699669;2.2145554579134084;-5.077125246079274;2.6004184597037385;0.9476313375535915;-0.39304125446359006;CODE
subversion repository the script will automatically retrieve your;-0.7662934592198942;-1.9223077172219711;-3.350320613980725;1.8329228073795112;1.218010322894475;-0.5328326398555515;IRRE
credentials from there unless disabled see the output of help;0.2757968033857272;-2.5279861204271583;-1.5208104234759268;1.3608611964947153;-0.5619711509917861;1.1131393810270853;IRRE
for details;4.488874573281731;-3.8201804142460376;-2.582467688416842;-3.470938002270132;-0.35435832163322534;-1.444323778580027;CODE
if you are looking at this script as a reference for implementing;-0.796077612321296;3.635967854946258;-1.7380985486406495;-1.3689558800621426;-0.34960159852478895;-1.6098816215067024;CODE
your own google code file uploader then you should take a look at;-1.525727791520752;0.41279858214380133;-3.910989404656056;2.592084901856963;0.8869632091273888;-0.09926983324253918;CODE
the upload function which is the meat of the uploader you;-0.751201216765019;-2.96384655779452;-1.8420051384214022;-0.3437437172138876;-0.8467664982344011;0.06729772693954486;CODE
basically need to build a multipart form data post request with the;-1.4669607796576327;-1.765394565061326;0.6446959207623684;3.058580603399767;0.9634116270318084;0.07265009236958568;CODE
right fields and send it to https project googlecode com files;7.544116933165453;-0.4212563873201161;-1.9467426066960216;5.536194111994826;-0.16274936113185848;0.323977910355755;CODE
authenticate the request using http basic authentication as is;3.898853947438486;-2.3695567919623373;-1.2087192376459182;2.2354332263629826;0.09001003801663938;-0.3622418577219959;CODE
shown below;-2.450925885966269;2.030326987446955;-2.3307923161568302;2.646967755864339;0.995479702022883;-0.603588177495477;-
licensed under the terms of the apache software license 2 0;2.9704964687246918;2.8954824347134203;-1.1565591399783846;0.7027585458981361;-1.5923570004765994;1.6221538318016235;-
http www apache org licenses license 2 0;22.655597877441625;4.151494703750419;-10.59771689977289;3.810576052977071;0.25646985039140696;1.0968551789111518;CODE
questions comments feature requests and patches are most welcome;-0.612670381429208;-2.928331308927618;-0.7738776354380738;0.21830904342408933;-1.746050275170535;0.7108569235970239;TASK
please direct all of these to the google code users group;-0.4864236493867825;-1.1102733074670708;-0.7569001191264183;2.750026364943753;-0.9461559945168221;0.46787566079410925;IRRE
http groups google com group google code hosting;13.398966559569875;-3.3302141351825707;-3.534285507683695;3.1275119193311007;-0.3134495462548378;0.13784421280346706;CODE
the login is the user part of user gmail com if the login provided;3.2451719154321923;-1.0307884423084936;-0.08577698980099059;1.675751999715606;-1.1500975782663687;0.05333543436698779;-
is in the full user domain form strip it down;-1.3783688153272653;2.4217953277593685;0.10682162095117491;1.4024971387763578;0.20484060036145563;-1.116186439117015;CODE
add the metadata about the upload first;-1.393863222544815;-4.574823795611426;-0.38712632192065466;3.975346837229463;-0.22416620710943208;0.7588448905604714;TASK
now add the file itself;-2.219355782397402;-0.8042290569625997;-1.1645206540211168;3.1127236604516693;1.0561172355272568;0.6681534336430831;TASK
the upload server determines the mime type no need to set it;-3.671146688039232;3.0030430130859953;0.6036998233401704;2.5631633994378946;0.3309501112538604;-0.07400523654972473;TASK
finalize the form body;0.8485634568073747;-3.056681958036162;0.0906753106242252;0.5623286733263739;0.10235867102065396;0.1289385112789114;CODE
read username if not specified or loaded from svn config or on;0.9761858062975761;2.2622166825098864;-4.119065916861119;1.2030498727664882;0.8349660577948335;-1.0207495825990924;CODE
subsequent tries;-0.12405043736699374;-0.3768593205859157;-0.09560577528905319;-2.0783885092779224;-2.2623498690406243;0.5551518038964628;-
read password if not loaded from svn config or on subsequent tries;0.5864062974536244;1.6625790707795338;-3.2839532367626925;0.5177493822859147;0.430806077799657;-0.9252409060739611;CODE
returns 403 forbidden instead of 401 unauthorized for bad;1.8777786923312774;-2.5987165344184073;-4.4101652610333915;-3.5922619075424205;-2.2214518661803084;-1.087256452182065;CODE
credentials as of 2007 07 17;-0.830287812740271;0.1363287717207712;-1.6195924263251955;0.7312019266057893;-3.481533920532277;1.463107663086479;-
rest for another try;-0.040808531068654195;0.30513543353407385;4.490884099683985;-2.305353227463682;-0.15749038896411327;-1.3796629772068993;CODE
we re done;-9.331791173576462;9.793461054920224;15.097901112779946;6.255940226542596;3.1576686581397886;-0.5255293243614229;CODE
force loading of kivy modules;3.0469375428335237;-4.608697740107867;-3.3827404347611068;0.5235095900839832;-2.459089217874182;0.8669277031912699;CODE
check for silenced build;-0.8005841884496276;-1.1275174366342056;0.26193670101063915;-2.9865561136689402;0.7468837618120876;-1.4092320878210316;CODE
force loading of all classes from factory;1.8249237280259594;-3.3526578405744267;-0.9837529006713723;-1.0248983665898688;-0.8800821847462469;1.6240162902368174;CODE
directory of doc;7.376612682831882;-3.060431175917632;-4.624217626157418;1.3322346756846792;-3.2347671111159153;0.21169253355270734;CODE
check touch file;-1.3689046868193955;-0.16425232093503547;0.6305432354701902;0.066441111233319;0.6024692518718532;-1.3680229378027204;-
avoid to rewrite the file if the content didn t change;-1.50329827930998;0.8087932231368372;-2.24520272165245;2.3689804391611373;-0.3782720761873122;0.020535486275917517;CODE
activate kivy modules;3.4268930489632288;-3.333205289550375;-5.673744595235904;0.6345035607938393;0.8338964179235742;1.3253130967079367;CODE
search all kivy module;2.6430568100428498;-1.8486273034199072;-3.001697916224185;0.7066338667974931;1.981270331000133;0.7945005396946965;CODE
extract packages from modules;4.460892204108421;-4.587293120850224;-6.498861389856015;0.9680038852474269;0.4890365592074141;1.8312503137417713;CODE
create index;1.1357705709481323;0.8618540441045474;-1.3304832112771057;-2.49754769358584;0.29020915198486014;0.1551314649228835;IRRE
create index for all packages;-0.31348822115072267;0.2216972923605937;-0.7284266380679641;-2.2083516432883497;-0.3054286828964982;-0.2714601565312765;IRRE
note on displaying inherited members;-1.1455705539568244;-1.782142169195522;-0.014232507699552276;0.38706189459988705;0.553475956464307;-1.5775037798236138;TASK
adding the directive inherited members to automodule achieves this;-1.4962303833023738;-0.7491337221505704;-1.2966464480986482;0.7198681650075043;0.1412788142821266;-0.6359372246510755;CODE
but is not always desired please see;-3.7341922413874977;5.783661943866744;-0.07466330522771222;1.841539306628026;1.3209891676862193;-1.4739090212506916;META
https github com kivy kivy pull 3870;26.475657951554894;-2.24233421604894;-4.320806444877927;6.3510558697678094;-0.005709949296011916;0.3197496029021558;CODE
template examples ref ref jump directly to examples;4.316932998386567;-3.202600256852699;-3.187302467414655;2.9166950749992075;-0.1711947360479009;-0.018166664035527243;-
don t take empty line;-2.4391869498479744;-0.4005245804944805;0.2590166323656126;0.702720219939553;3.262804636904046;-0.701159889266948;CODE
ref mark;10.241218356476265;-0.03144846046295481;-4.042569294360037;1.904661744777138;0.24866464233186764;-2.125960521513258;-
search packages;5.19086557163744;-4.7366372440139175;-4.375235054876757;-0.008156336900212665;1.1280098617082623;0.7838504599350746;-
search modules;3.7121966755896887;-5.25818212938931;-3.1559666192021276;-1.248342591002397;1.849263619084461;1.780195270639863;CODE
create index for all module;-0.6824021996986148;0.09850074559843511;-0.5692092503753039;-2.7799278515517747;0.6857712494929088;-0.1318361542330182;CODE
search examples;8.343552687854167;-7.47444890780004;-0.56329628917296;-1.1682930699435428;0.062295932777876095;2.6144608861072016;-
try to found any example in framework directory;0.07238942163977985;0.24816881944754793;-2.8767912964875184;2.970566670938515;-0.08654044245873023;0.13968442777238668;CODE
extract filename without directory;1.997802197985285;-2.169294500530258;-4.733401633905396;0.6889500446642837;0.06334128943998674;-0.33736771022330664;-
add a section;2.4927738240102357;-2.439029896393471;-0.17260777585166076;-4.990640595371717;2.0161872045924154;-3.5043334485798527;TASK
put the file in;-0.716777256285112;-0.8807535349344964;1.296815631017557;0.806531032566295;-1.7126275288607427;0.6245391752697863;-
generation finished;-1.6192833588894902;-3.4484869476587128;-0.06848568355123996;-2.0703095954374144;0.4176411256260282;-1.451247053169221;TASK
coding utf 8;-0.1000158360361943;-4.057517375618646;-4.895640384789327;1.837148614921629;-0.9411429078533201;-0.012104586145717564;-
kivy documentation build configuration file created by;3.198229641771677;-1.872337629259138;-3.9778489059378623;0.5236538715479644;0.8703004288748708;-0.6334920336742359;IRRE
sphinx quickstart on wed jan 21 22 37 12 2009;-1.3258416663473145;-1.3668306671415291;-0.8429692985027298;1.2181625226806507;1.2863947052871159;-1.150631558876397;-
this file is execfile d with the current directory set to its containing;-1.5991210965231297;-0.12238408959483693;0.5024725299834666;-0.17347590339371677;-0.3724803596544983;-1.3012119090998946;IRRE
dir;2.4907526485146194;-0.26289975578799096;-2.7231831319453916;0.3857133314510204;-0.8872156338209233;0.07818978900021573;-
the contents of this file are pickled so don t put values in the namespace;-2.635414138660084;1.072938976456498;1.206528144158765;-0.15507590423457063;-2.049725926808136;-0.44236439476643674;CODE
that aren t pickleable module imports are okay they re removed;-2.20701824618577;1.2038082306373203;0.3474409615223635;1.3677590747369182;0.7592879446758591;-0.0916244118657332;CODE
automatically;-0.5688273738931721;-0.03981743912269687;-2.116280392396044;1.8732876451843852;0.9793168874659284;-1.0929735550459216;IRRE
all configuration values have a default value values that are commented out;-4.687931230975089;3.4625669853554655;4.297219327605892;-1.1328896571253284;-4.154378233812131;-0.7365932673528512;IRRE
serve to show the default value;-3.2944786828647743;1.9670651753560813;2.3199618798425616;2.7591931478181477;-1.669304934293;-0.4285238574795954;IRRE
if your extensions are in another directory add it here if the directory;-3.6435676305819054;4.418549070666637;-0.028499424310714366;1.074185085842773;-0.47981686752813096;-0.4343410333750538;TASK
is relative to the documentation root use os path abspath to make it;-3.0511429386409343;2.8949392693889195;-1.5556592997839769;3.820284311174745;1.1418155544213482;-0.8055797033328681;CODE
absolute like shown here;-2.9617597021796196;3.8672213424696786;-1.9882398076901375;2.200040991871815;1.1865093634850834;0.48475392917063326;-
general configuration;0.5838517674410578;-3.581190337284179;-1.970759812123347;-1.5763176414608553;-0.2646001217456409;-0.7068493393973074;-
add any sphinx extension module names here as strings they can be;-3.6865908904301072;3.952776410851483;-0.725476689009536;2.8463030767903112;1.8141547435873149;0.367386654553617;CODE
extensions coming with sphinx named sphinx ext or your custom ones;4.500849841033297;-1.3024420463819932;-3.226412777668599;0.6613991771514477;-0.42520504365633743;0.628656729450788;-
in 4 0 and above has been added the support to substitute by s in the caption;-2.5220458073907848;0.20705724030658224;-0.7390970427011451;2.6215070504559006;-0.1546552257964053;0.8506481314397307;TASK
in 6 0 if the caption is a string it must contain s exactly once;-3.30999000796623;3.4472202933603424;1.6470640290945107;-0.6002406753938492;-0.6803443029756846;-1.6329531941736863;CODE
repo extlink caption s;1.2600492991862249;-4.199407310223553;-6.066002386163798;-3.2988309203134403;0.9684227386095646;-2.551826018874828;-
repo extlink caption;1.2600492991862249;-4.199407310223553;-6.066002386163798;-3.2988309203134403;0.9684227386095646;-2.551826018874828;-
todo configuration;3.8877962215420965;-2.7171688730486383;-6.979245476357376;1.4194536822834254;0.5426671170677931;-1.6996557196342699;TASK
xxx hack mathieu monkey patch the autodoc module to give a better priority;-0.5710012850792708;-1.670921586492105;-4.879340113100212;1.9726659807563072;0.6695074669621522;0.5964099909653474;CODE
for classdocumenter or the cython class will be documented as attributeclass;-1.373351980442833;1.4388789094238166;-0.4564461957275975;-1.8238679709985095;3.3252094959448404;1.41427914487533;CODE
add any paths that contain templates here relative to this directory;-2.332467539851971;3.0329422304952507;-0.7964168372626275;1.275850918379503;0.41224156113265736;-1.2278199582928144;CODE
the suffix of source filenames;0.07872245236088772;-5.183435046251682;-2.423584687699143;0.9002410111165736;-3.108737898732771;1.3425718398882187;CODE
the master toctree document;1.8676757783109628;-2.6601698854387896;-3.828707782232783;0.5756066395349654;-0.5423124853289134;1.4157852881564954;CODE
general substitutions;-1.0856520185524738;-4.041562745481955;-3.912131996751916;-1.4606704381090578;-0.5426594088905342;0.393573100893264;-
the default replacements for version and release also used in various;-1.4837794693423068;-0.4471116430052197;0.31783261516344113;-0.814880113251765;-0.10189445447279982;-0.9822839567979975;CODE
other places throughout the built documents;-0.5763816212383638;-2.3109946405355033;-2.0663148061291694;0.4867118562734892;-0.7131956399690997;1.1812419352488448;CODE
there are two options for replacing today either you set today to some;-2.6090523295429064;-0.5213828106983684;-2.038060417534236;2.2499564967149275;-0.2609053003655523;0.01696063319742937;CODE
non false value then it is used;-7.053766423690399;5.709297235680252;5.058904665611177;-0.9036843050586956;-0.7144663320433629;-2.7700064164747866;IRRE
today;0.3523996922365884;-2.5069796767333;-12.00217876523868;2.066810154950416;0.08894244071944564;-0.28030867845315965;-
else today fmt is used as the format for a strftime call;-3.08273139774695;1.4078043792456552;-1.622643854844188;-0.43004586993467947;0.6669350469849629;-0.9817452177995081;IRRE
suppress exclusion warnings;-0.08593982264615378;-3.290771512840021;-4.598366806273735;-1.1196713589570135;1.1707753532725673;-0.6033514482166235;-
the rest default role used for this markup text to use for all documents;-0.8858073967909482;2.1859134507830227;0.5161397423082338;-0.7886891732992353;0.9555680891385041;-1.7913685041839675;CODE
default role none;-0.16122484673823198;3.6296435050760256;-1.4183577861463887;-1.8365806394171442;-0.5173382467753644;-0.577816461909702;CODE
if true will be appended to func etc cross reference text;-1.6870601569374877;5.529610481452766;-2.484272457424136;0.04486230799852537;1.6856100022345115;-1.510548959838568;CODE
add function parentheses true;2.3643502619106003;2.5048270763775924;-1.2483445288997637;-7.6404689177133145;-0.17091443579374;-3.1848390981856656;TASK
if true the current module name will be prepended to all description;-4.408754086275625;4.332953928314738;1.1272354835840324;1.3635143750909882;0.8763435096094032;-0.6755060360626391;CODE
unit titles such as function;1.1350337311209955;0.9102495618711585;-1.5047300398466854;-3.9020504652860795;0.634323760110588;-1.3726759038247192;CODE
add module names true;-1.2026589600846553;0.7802645032233133;0.2507353712945565;-2.0688022650924043;-0.4752045165051223;0.3723097746408788;TASK
if true sectionauthor and moduleauthor directives will be shown in the;-3.740554347443307;4.051238195965583;0.7686132385204805;0.8108378779901476;0.31102535638705464;-0.4946281484514208;META
output they are ignored by default;-3.3162351372653958;2.8146983176651865;-1.4520792907457682;2.1191995716683687;-0.970387887359609;0.3032811905011918;IRRE
show authors false;6.609167299580844;2.555862301396264;3.5581048955627823;2.266178653370966;-1.052758348326452;-1.8404666867162;META
the name of the pygments syntax highlighting style to use;0.2898211797700653;-1.0888412787030604;-0.9104344987287494;2.448182280654934;-0.8149450911264295;0.8540039864531732;CODE
options for html output;6.791200627365517;-3.1227760421672266;-2.8817381928867682;-3.135156997599605;-0.8144314849559743;-0.9508462284926013;IRRE
the style sheet to use for html and html help pages a file of that name;2.8772889835622912;-1.244741331763832;-2.337014337290329;2.227092873165254;-0.2738189063438454;-0.03960204503680821;CODE
must exist either in sphinx static path or in one of the custom paths;1.0174259627753517;0.15061483597766134;-2.344412516791571;-0.0008176306408019054;-1.5357923659782442;0.8690145547934504;CODE
given in html static path;7.017630727740237;0.9523551424971153;-3.509408398637842;-1.6602405558295907;-1.392184270280205;-0.30572535626592034;CODE
check for theme remove if when switched to rtd;-2.8028096481022393;2.441395068731934;-2.3532936019417527;-0.27044477616652973;0.05690784300341052;-1.4919704931779452;CODE
the name for this set of sphinx documents if none it defaults to;-0.9350583572288744;2.1739567601870573;1.2782060128392219;-1.3706621852753802;-1.1321502335965337;-1.788126598886731;CODE
project v release documentation;3.002347805670202;-1.61204351663853;-3.235957554125611;-2.709678031600023;0.7491529251090191;-1.7447986906094457;CODE
html title none;7.290038871995226;0.4613433433474728;-6.619898636074093;0.10621138522939413;0.14657621598062365;0.4759672376757559;-
a shorter title for the navigation bar default is the same as html title;0.7352776233314942;-2.066727373859256;-0.9385472889950478;-0.07362379476289102;-0.5172065947314974;-0.21107384371686896;CODE
html short title none;6.7850666158695585;0.7474383730857453;-5.99340164865239;0.6497222691324235;0.4117728885740983;0.43083174373809247;-
the name of an image file within the static path to place at the top of;1.1382550267222102;-0.2582506338677043;0.586887550192024;1.7515957082460902;-1.9355883461043066;0.7934283429960207;CODE
the sidebar;-1.7809178558571577;-5.8441612548124535;-1.654049932538016;2.7354302847203003;-0.34598723260532077;2.2318474524003125;IRRE
the name of an image file within the static path to use as favicon of the;-0.792039311096504;-0.19724635639703017;-0.10739375638218575;2.2866423347845704;-0.930777773909286;0.8974344980027263;CODE
docs this file should be a windows icon file ico being 16x16 or 32x32;-1.0379682866669118;2.3092787766836897;-4.351971539232935;1.4396454617629717;1.6199499941544002;-1.4265910972704205;CODE
pixels large;-2.0561576379485285;-3.252782114572861;-4.53400207168832;-2.298634302003098;-1.195739228396379;0.7178433764763176;-
html favicon none;6.322617286966656;0.3019374678647371;-7.595329603778285;0.0580568339900626;0.1998181240497894;-0.00813338728383204;-
add any paths that contain custom static files such as style sheets here;-0.45383517752687236;1.3940486985235505;-1.5378182293751441;1.5628035477130173;0.19411553175583474;0.19756795018062193;TASK
relative to this directory they are copied after the builtin static files;-2.317488562824392;0.9872254086577832;-0.0034280561339751947;1.4064180963796857;-0.20535118221775767;-0.1678631135805807;CODE
so a file named default css will overwrite the builtin default css;-1.6526282528193512;1.0523063748512094;-0.7025166726835813;1.328467491328473;1.3817978208864103;-0.4206518083183793;CODE
if not a last updated on timestamp is inserted at every page bottom;-1.7353011163612801;4.062739068638932;0.03272397610455935;-0.14570847045635474;0.24286139669040474;-1.7639332473828593;CODE
using the given strftime format;-1.709592152696453;-5.1351889950548495;0.045089532095114106;1.4418202151370012;-0.4327621271352251;0.5772110312214471;CODE
if true smartypants will be used to convert quotes and dashes to;-6.006725412377126;5.715283738715644;-1.0002126719794227;4.091497070288384;1.0854117532642908;-0.668560486043072;OUTD
typographically correct entities;-0.3845948709654769;-0.02648412360200747;-1.9685123495985826;-1.3382771584577178;-1.6544418970537043;-0.14470432467184716;IRRE
html use smartypants true;2.468135485224779;3.6167442986095537;-5.046524940210329;1.009822293385072;1.915268357294074;-0.9564061976333087;-
custom sidebar templates maps document names to template names;1.5959166988770044;-0.8209155126917969;-3.695243849264697;1.0554740892296037;-0.5137528191732282;0.5062240826051555;IRRE
html sidebars;11.71717348319205;-4.127107814577977;-10.986334453684139;2.4932966481021124;0.41458297552521006;0.1113802364689959;IRRE
additional templates that should be rendered to pages maps page names to;-3.5026687276794877;3.5736068920054342;0.20799311438024407;4.987524953621093;0.6573827808024317;0.00920515060776569;TASK
template names;0.7102774804340122;-1.3184137616827925;0.9183343983398986;-2.0884999348491693;-1.521048360483039;1.0175074649116844;-
html additional pages;8.680615015589726;-2.661479023895414;-5.073915913225124;0.29462754215612924;-0.6624853333993591;0.1126740387442081;TASK
if false no module index is generated;-3.1418041336270486;8.038045173415924;-0.6920294097068922;-3.5198235687369483;-0.20164215615965145;-1.0930622774958259;CODE
html use modindex true;3.058232149762627;3.4203625606774426;-4.850194289409637;0.9627228901410364;2.321757389133099;-0.9455733857968653;-
if false no index is generated;-3.7972715508675576;10.173572625974424;0.144434803984231;-3.7114694131514057;-0.8143363390976204;-1.4990221118210687;-
html use index true;3.894841819668095;5.104783593511617;-3.524604551770335;0.509119593640881;1.5217597230611588;-1.0510662455935367;-
if true the index is split into individual pages for each letter;-1.2268958312596925;1.557737219802743;0.6357134970609777;-3.8537336989062916;-1.6687944207820626;-0.7817367926244134;CODE
html split index false;4.601760340110144;1.7934344491017056;-3.295582508490932;-1.3975089499483815;-1.0052108851419375;-0.7158622747167851;-
if true the rest sources are included in the html build as sources name;-0.34573709447293277;1.481077635889411;1.1923794850802896;0.40817099608155044;-1.1986762335004446;0.46186082516273647;CODE
html copy source true;5.260197095756404;1.1360273269472614;-5.337964639180309;0.9650346240901535;-0.782836816076946;-0.40797072296757997;-
if true an opensearch description file will be output and all pages will;-4.581882468388329;6.180535281337205;1.190324193492714;0.7263706045764765;1.1948015915229642;-0.8869626416834997;CODE
contain a link tag referring to it the value of this option must be the;-3.378152251231998;1.4709536351005277;1.2727751521448063;1.0346506655543402;-0.7886670945265833;-0.8148331853432482;TASK
base url from which the finished html is served;2.8934157793985573;-0.495797338678783;-2.5514363683352737;1.0798906782492872;0.9175520187823973;0.3179684862136685;TASK
html use opensearch;7.698368112743346;3.3624408489176356;-6.583332617382633;3.109907264315419;3.9762693146750405;-0.5629768577133883;CODE
if nonempty this is the file name suffix for html files e g xhtml;2.0542417845101877;0.7623904215321391;-2.9500019950654255;-2.8449775904629573;-0.45752932257504353;-1.730720848564372;CODE
html file suffix;8.106576868852727;-3.834255322355644;-8.676891308543963;1.8714421734601248;0.7417984412621168;-0.37636876255133417;-
output file base name for html help builder;4.551789143923605;-2.256737630873387;-3.8344020370085263;-1.9852159509893847;0.20495927188985838;-0.5873127356016078;IRRE
options for latex output;1.5473826929045105;-2.8234403437896596;-1.388058380139408;-4.075415692460153;-0.9801181588858484;-0.9065544758435995;IRRE
the paper size letter or a4;2.1151869520777784;0.5274851260953672;-1.3759675051420237;0.20362436395002287;-1.4649491268940116;1.3495696028224131;CODE
latex paper size letter;2.699095569122522;1.2424645217847097;-2.607504566360044;-2.1962425504795187;-1.4721677134444044;0.23814740555345057;CODE
the font size 10pt 11pt or 12pt;0.9087425227424618;-2.336777823070975;-6.022545092746721;1.879908143632342;-0.7272196822176559;1.3098207443028638;-
latex font size 10pt;1.628027710383136;-1.5399423788571944;-5.5533852876987915;0.11998180303312254;-1.1946356834944882;0.7922654282374173;-
grouping the document tree into latex files list of tuples;1.0464387742094294;-3.3723135155447186;-1.1697992535932369;-0.4704591765590717;-2.7261790508129846;1.2053063741645127;CODE
source start file target name title author document class manual;4.785764327074494;-2.7759044349049926;-1.7340913231780382;-3.2946483509888784;1.0880422377605965;0.29545998501129617;CODE
the name of an image file relative to this directory to place at the top of;0.08714425147595252;1.1871935726209244;0.7971105620981643;1.7770697205724977;-1.4312539657272998;-0.1522263129307055;CODE
the title page;2.319320557067101;-5.060220746117172;-1.1269467478165298;2.293907956127757;-0.5551182385847208;1.4245789479026054;-
latex logo none;0.10824791318841444;0.9754799489564129;-5.5955689575635965;-0.5568653635438044;-0.05948395910255327;0.523469970282174;-
for manual documents if this is true then toplevel headings are parts;-1.07489829222219;3.874136122332295;-0.7701579185995333;-3.496035605572135;-0.8010488864196745;-1.953805850910625;CODE
not chapters;-7.551837076546286;9.826020425433635;-0.9381619275567519;4.066337162305932;1.751734463860605;-0.8242613180542238;-
deprecated later use parts true;-2.4627339237408354;4.967330892419917;1.3595855804346015;-0.5308528424925736;1.2382331504072401;-0.8289008593085712;OUTD
see sphinx builder latex validate config values;1.9835924745003712;-1.6096605576575616;-2.4190334750964464;-0.45412054925508555;-1.8320695913496086;-0.7153191485016682;IRRE
additional stuff for the latex preamble;-0.2009464706396348;-3.696473291370241;-3.029761759943818;-0.893712128167351;0.34057294120040776;0.498535663909651;TASK
latex preamble;0.7206490743670171;-2.6780580817728814;-4.235683538794783;-0.9013921261376941;1.2124449230594612;0.5450921064816759;-
documents to append as an appendix to all manuals;-2.9225012724729256;4.970859027218299;-2.344285446103271;4.41533575602377;0.781791055274722;0.18450447848237447;CODE
latex appendices;1.6341612456742565;-1.2250904758967003;-4.831422241288659;-0.9086450096871053;-0.7359699462590479;0.24987395329901488;CODE
